13,16,-653,Collision,0.9416228069143757
13,17,-518,Collision,0.9416228069143757
13,18,-626,Collision,0.9416228069143757
13,19,-590,Collision,0.9416228069143757
13,20,-833,Collision,0.9416228069143757
13,21,-698,Collision,0.9416228069143757
13,22,-599,Collision,0.9416228069143757
13,23,-536,Collision,0.9416228069143757
13,24,-635,Collision,0.9416228069143757
13,25,-644,Collision,0.9416228069143757
13,26,-372,ReachedGoal,0.9416228069143757
13,27,-536,Collision,0.9416228069143757
13,28,-545,Collision,0.9416228069143757
13,29,-653,Collision,0.9416228069143757
13,30,-707,Collision,0.9416228069143757
13,31,-545,Collision,0.9416228069143757
13,32,-644,Collision,0.9416228069143757
13,33,-626,Collision,0.9416228069143757
13,34,-527,Collision,0.9416228069143757
13,35,-527,Collision,0.9416228069143757
13,36,-527,Collision,0.9416228069143757
13,37,-518,Collision,0.9416228069143757
13,38,-599,Collision,0.9416228069143757
13,39,-536,Collision,0.9416228069143757
13,40,-644,Collision,0.9416228069143757
13,41,-662,Collision,0.9416228069143757
13,42,-590,Collision,0.9416228069143757
13,43,-554,Collision,0.9416228069143757
13,44,-725,Collision,0.9416228069143757
13,45,-554,Collision,0.9416228069143757
13,46,-509,Collision,0.9416228069143757
13,47,-752,Collision,0.9416228069143757
13,48,-527,Collision,0.9416228069143757
13,49,-617,Collision,0.9416228069143757
14,0,15,ReachedGoal,0.9369146928798039
14,1,-626,Collision,0.9369146928798039
14,2,-509,Collision,0.9369146928798039
14,3,-716,Collision,0.9369146928798039
14,4,-554,Collision,0.9369146928798039
14,5,-599,Collision,0.9369146928798039
14,6,-680,Collision,0.9369146928798039
14,7,-536,Collision,0.9369146928798039
14,8,-599,Collision,0.9369146928798039
14,9,-770,Collision,0.9369146928798039
14,10,-725,Collision,0.9369146928798039
14,11,-806,Collision,0.9369146928798039
14,12,-554,Collision,0.9369146928798039
14,13,-599,Collision,0.9369146928798039
14,14,-518,Collision,0.9369146928798039
14,15,-815,Collision,0.9369146928798039
14,16,-581,Collision,0.9369146928798039
14,17,-527,Collision,0.9369146928798039
14,18,-572,Collision,0.9369146928798039
14,19,-509,Collision,0.9369146928798039
14,20,-527,Collision,0.9369146928798039
14,21,-626,Collision,0.9369146928798039
14,22,-509,Collision,0.9369146928798039
